 ,No.,Deletion,Glucose (aerobe),Glucose (anaerobe),Galactose,Glycerol,Ethanol
 ,183,YHR011W,0.999999999703224, ,0.9999999953913786,0.9999999977343251,1.0000000000000322
 ,184,YLL012W,0.999999999703224, ,0.9999999953913786,0.9999999977343251,1.0000000000000322
 ,185,YLR438W,0.9994849953391833, ,0.9994849953942161,0.9995132300044367,0.9996423868218981
 ,186,YJL052W,0.9999999997062485, ,1.0000000004842133,0.9999999977343463,1.0000000000000322
 ,187,YJL088W,0.0, ,0.0,0.0,0.0
 ,188,YDR226W,0.0, ,2.8514571634792712e-12,0.0,0.0
 ,189,YJR105W,0.999766040688747, ,0.9997660400873839,0.9997788664907546,0.9998374754411343
 ,190,YGL186C,0.9999999997062508, ,0.9999999997640588,1.000000006546569,0.9999999997801287
 ,191,YMR062C,0.0, ,0.0,0.0,0.0
 ,192,YDR234W,0.0, ,0.0,0.0,0.0
 ,193,YGR209C,1.000000000049573, ,0.9999999987688353,0.9999999977548996,0.9999999999370601
 ,194,YLR305C,1.000000000049573, ,0.9999999987688353,0.9999999977548996,0.9999999999370601
 ,195,YOL140W,0.0, ,0.0,0.0,0.0
 ,196,YIR029W,0.9999999997234571, ,0.9999999997618452,1.0000000054505325,1.0000000000000009
 ,197,YGR155W,0.9991506970208507, ,0.9991506981035816,0.9999219410983123,0.9989497437551755
 ,198,YBR036C,0.9999999997094456, ,1.000000000555166,0.9999999977343427,1.0000000005906269
 ,199,YMR300C,6.245846468265334e-12, ,-9.191425886667002e-13,2.4339362777122496e-12,0.0
 ,200,YGR032W,0.9999999997062393, ,0.9999999997640664,0.9999999977343446,1.000000000010039
 ,201,YGR267C,4.850280318638293e-07, ,0.0,0.0001705751756718343,0.0
 ,202,YGR125W,0.9999999973897551, ,1.0000000057944047,0.9999999977343076,1.0000000000000153
 ,203,YNL292W,1.0000000053560458, ,0.9999999997640404,0.9999999977339559,1.0000000000000142
 ,204,YLR342W,1.0000000053560458, ,0.9999999997640404,0.9999999977339559,1.0000000000000142
 ,205,YPR006C,1.0000000012190546, ,1.000000002158863,0.999999999687831,1.000000000144637
 ,206,YCR028C,1.0000000012190546, ,1.000000002158863,0.999999999687831,1.000000000144637
 ,207,YJL153C,0.0006282200732789731, ,0.0006282200733152907,0.002126978059945493,0.006204238133342107
 ,208,YML054C,0.9999999998909412, ,0.9999999948252158,0.9999999974951417,0.9999999978623617
 ,209,YAL023C,1.0000000039897696, ,0.9999999997629009,1.000000001969611,0.9999999999999903
 ,210,YDL181W,0.822271222579053, ,0.8222712235838017,0.4019417032963209,0.0
 ,211,YHR074W,0.999999999706257, ,0.9999999997605907,0.9999999977343397,1.0000000000000049
 ,212,YFR030W,0.9999999997062823, ,0.9999999997640823,0.999999997734347,0.9999999999984015
 ,213,YBR256C,0.0, ,0.0,0.0,0.0
 ,214,YPR113W,0.0, ,0.0,0.0,0.0
 ,215,YOR236W,0.0, ,0.0,0.0,0.0
 ,216,YBR038W,0.999999999706225, ,0.9999999971353783,0.9999999977343574,0.9999999999561177
 ,217,YBR244W,0.999999999706225, ,0.9999999971353783,0.9999999977343574,0.9999999999561177
 ,218,YPL053C,0.999999999706225, ,0.9999999971353783,0.9999999977343574,0.9999999999561177
 ,219,YMR246W,0.999999999706225, ,0.9999999971353783,0.9999999977343574,0.9999999999561177
 ,220,YPR020W,0.999999999706225, ,0.9999999971353783,0.9999999977343574,0.9999999999561177
 ,221,YKL085W,0.9999999997062816, ,0.9999999997741209,1.0000000005328755,0.9999999999561108
 ,222,YLR027C,0.9996456119981842, ,0.9996456098539342,0.9922681846523153,0.9966227813867286
 ,223,YBR284W,0.9999999989513392, ,0.9999999997640658,0.999999997734323,0.9999999999999925
 ,224,YEL047C,0.9999999996326894, ,0.9999999997640674,0.9999999977345297,1.00000000000018
 ,225,YLR351C,0.9999999997063005, ,0.9999999997640144,0.9999999977342727,0.9999999999998935
 ,226,YBL064C,0.9999999997062393, ,0.9999999997640664,0.9999999977343446,1.000000000010039
 ,227,YPR036W,0.9999999997062393, ,0.9999999997640664,0.9999999977343446,1.000000000010039
 ,228,YNL130C,1.0000000005740792, ,0.9999999997089487,0.9999999973506355,1.0000000019789932
 ,229,YHR018C,0.0, ,0.0,0.0,0.0
 ,230,YDR408C,6.424485364854294e-11, ,2.5970040358866068e-08,1.5528604793897903e-12,0.0
 ,231,YLR157C,0.9999999996905673, ,0.9999999997640143,0.9999999942016076,1.00000000000001
 ,232,YHR002W,0.9990510778105985, ,0.9990510778117373,0.9991030821373338,0.999770664873715
 ,233,YBR126C,0.0, ,0.0,0.0,0.0
 ,234,YLL041C,0.9814132113069504, ,0.9814132119416473,1.0000000039991692,0.0
 ,235,YDL055C,0.0, ,0.0,0.0,0.0
 ,236,YGL202W,0.9999999997062811, ,1.0000000019981656,0.9999999953961184,0.9999999989904623
 ,237,YNL141W,1.0000000011470338, ,0.999999999752749,0.9999999977343749,1.0000000000000024
 ,238,YMR318C,0.9999999999248388, ,0.9999999998298176,0.9999999978485798,1.0000000000000253
 ,239,YCL018W,0.9999999973897551, ,1.0000000057944047,0.9999999977343076,1.0000000000000153
 ,240,YBR294W,0.9999999973897551, ,1.0000000057944047,0.9999999977343076,1.0000000000000153
 ,241,YDL067C,0.7571803803281877, ,0.7571803805429445,0.0,0.0
 ,242,YJL130C,0.9999999997099858, ,1.0000000003192855,0.9999999979119895,0.9999999440823125
 ,243,YKL060C,0.24463490539888866, ,0.18605378074817316,8.095202848193467e-09,0.0
 ,244,YOL020W,0.9999999997659161, ,0.9999999996128377,0.9999999977343138,0.9999999999999972
 ,245,YDR135C,0.9999999986652043, ,0.9999999943135578,0.9999999977343731,1.00000000315787
 ,246,YFL011W,0.9999999986652043, ,0.9999999943135578,0.9999999977343731,1.00000000315787
 ,247,YEL021W,0.9999999986652043, ,0.9999999943135578,0.9999999977343731,1.00000000315787
 ,248,YBL030C,0.9999999986652043, ,0.9999999943135578,0.9999999977343731,1.00000000315787
 ,249,YMR256C,0.7571803803272199, ,0.7571803803768571,0.0,0.0
 ,250,YJR159W,0.9999999996916338, ,0.9999999997511361,0.9999999980901398,1.0000000000000047
 ,251,YNL270C,0.999999999909767, ,0.9999999997880423,0.999999997734604,1.0000000000000122
 ,252,YJL071W,0.999999999909767, ,0.9999999997880423,0.999999997734604,1.0000000000000122
 ,253,YKL182W,0.0, ,0.0,0.0,0.0
 ,254,YOR303W,1.0000000022819244, ,0.9999999998875201,0.9999999977100497,1.0000000005981442
 ,255,YPL275W,1.0000000022819244, ,0.9999999998875201,0.9999999977100497,1.0000000005981442
 ,256,YFR025C,0.9999999997062522, ,0.999999999776289,0.9999999977343429,1.0000000000000333
 ,257,YMR013C,1.0000000039437944, ,0.9999999973618354,1.0000000058454772,0.9999999999999641
 ,258,YDR322C-A,1.0000000039437944, ,0.9999999973618354,1.0000000058454772,0.9999999999999641
 ,259,YER073W,1.0000000039437944, ,0.9999999973618354,1.0000000058454772,0.9999999999999641
 ,260,YLR260W,1.0000000039437944, ,0.9999999973618354,1.0000000058454772,0.9999999999999641
 ,261,YPL117C,0.0, ,0.0,0.0,0.0
 ,262,YGR007W,0.9999999948348998, ,0.9999999907263875,0.9999999977347069,0.9999999989318027
 ,263,YKL152C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.9999999929718418
 ,264,YLR450W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,265,YJR019C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,266,YBL098W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,267,YDL095W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,268,YOR270C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,269,YGL224C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,270,YNL268W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,271,YHR020W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,272,YKR039W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,273,YPL087W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,274,YDL178W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,275,YLL043W,0.9999999997062888, ,0.999999997421381,0.9999999977352368,0.999999985325957
 ,276,YPL258C,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,277,YNR056C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,278,YML086C,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,279,YPL097W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,280,YDR268W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,281,YJL216C,0.9999999997062747, ,0.9999999997640713,0.9999999977394932,0.9999999917803813
 ,282,YJL221C,0.999999999706257, ,0.999999999764008,0.9999999977343439,1.000000000651129
 ,283,YER141W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,284,YDR204W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,285,YNL220W,4.713652704028764e-07, ,-4.28420636045554e-12,7.121988965440964e-11,-2.8995048012502992e-08
 ,286,YMR293C,1.000000000295643, ,0.9999999964431601,0.9999999977343191,0.9999999988740005
 ,287,YDR343C,1.000000000295643, ,0.9999999964431601,0.9999999977343191,0.9999999988740005
 ,288,YGR060W,0.0, ,0.0,0.0,0.0
 ,289,YAL038W,0.9999999997062827, ,0.9999999997477816,0.9999999977343408,1.0000000000010139
 ,290,YCL064C,0.9999999997062827, ,0.9999999997477816,0.9999999977343408,1.0000000000010139
 ,291,YER174C,0.9999999997062827, ,0.9999999997477816,0.9999999977343408,1.0000000000010139
 ,292,YGL119W,0.9999999997062607, ,0.9999999987174902,0.9999999816068683,0.9999999999999488
 ,293,YML126C,-3.4156903652382347e-10, ,0.0,0.0,0.0
 ,294,YHR044C,0.9999999997081576, ,1.0000000054138558,0.9999999968849184,0.9999999999999645
 ,295,YFR019W,0.9999999997062552, ,0.9999999997640043,0.9999999980216009,0.9999999998844274
 ,296,YNR019W,0.9999999997062552, ,0.9999999997640043,0.9999999980216009,0.9999999998844274
 ,297,YJR152W,0.9999999997062552, ,0.9999999997640043,0.9999999980216009,0.9999999998844274
 ,298,YBR199W,0.9999999997062552, ,0.9999999997640043,0.9999999980216009,0.9999999998844274
 ,299,YJR109C,0.9999999997062552, ,0.9999999997640043,0.9999999980216009,0.9999999998844274
